,id,px,py,pz
203,0.0,705.3001695951382,2890.0128977287463,0.0
204,0.0,705.3001695951382,2890.0128977287463,0.0
205,0.0,633.4753698364561,2771.9625163425885,0.0
206,0.0,633.4753698364561,2771.9625163425885,0.0
207,0.0,633.4753698364561,2771.9625163425885,0.0
208,0.0,633.4753698364561,2771.9625163425885,0.0
209,0.0,759.752304897254,2720.7469564827543,0.0
210,0.0,759.752304897254,2720.7469564827543,0.0
211,0.0,759.752304897254,2720.7469564827543,0.0
212,0.0,759.752304897254,2720.7469564827543,0.0
213,0.0,762.0308693369408,2771.908159482457,0.0
214,0.0,762.0308693369408,2771.908159482457,0.0
215,0.0,762.0308693369408,2771.908159482457,0.0
216,0.0,762.0308693369408,2771.908159482457,0.0
217,0.0,755.7842647179291,2785.9056885196337,0.0
218,0.0,755.7842647179291,2785.9056885196337,0.0
219,0.0,755.7842647179291,2785.9056885196337,0.0
220,0.0,755.7842647179291,2785.9056885196337,0.0
221,0.0,752.9833030504154,2789.6293164871195,0.0
222,0.0,752.9833030504154,2789.6293164871195,0.0
223,0.0,752.9833030504154,2789.6293164871195,0.0
224,0.0,752.9833030504154,2789.6293164871195,0.0
225,0.0,775.746711820499,2775.0247694468235,0.0
226,0.0,775.746711820499,2775.0247694468235,0.0
227,0.0,775.746711820499,2775.0247694468235,0.0
228,0.0,775.746711820499,2775.0247694468235,0.0
229,0.0,763.1757065874015,2774.5989532762333,0.0
230,0.0,763.1757065874015,2774.5989532762333,0.0
231,0.0,763.1757065874015,2774.5989532762333,0.0
232,0.0,763.1757065874015,2774.5989532762333,0.0
233,0.0,755.3285520450623,2777.923929038197,0.0
234,0.0,755.3285520450623,2777.923929038197,0.0
235,0.0,755.3285520450623,2777.923929038197,0.0
236,0.0,755.3285520450623,2777.923929038197,0.0
237,0.0,756.6956936839122,2761.0906566419467,0.0
238,0.0,756.6956936839122,2761.0906566419467,0.0
239,0.0,756.6956936839122,2761.0906566419467,0.0
240,0.0,756.6956936839122,2761.0906566419467,0.0
241,1.0,248.49800615761788,698.2712109136144,0.0
242,1.0,259.7241076507676,688.3959271630508,0.0
243,1.0,259.7241076507676,688.3959271630508,0.0
244,1.0,259.7241076507676,688.3959271630508,0.0
245,1.0,259.7241076507676,688.3959271630508,0.0
246,1.0,274.72928896411725,699.6560805447899,0.0
247,1.0,274.72928896411725,699.6560805447899,0.0
248,1.0,274.72928896411725,699.6560805447899,0.0
249,1.0,274.72928896411725,699.6560805447899,0.0
250,1.0,281.53719271453053,970.181191829826,0.0
251,1.0,281.53719271453053,970.181191829826,0.0
252,1.0,281.53719271453053,970.181191829826,0.0
253,1.0,281.53719271453053,970.181191829826,0.0
254,1.0,434.623999041872,1069.152951668325,0.0
255,1.0,434.623999041872,1069.152951668325,0.0
256,1.0,434.623999041872,1069.152951668325,0.0
257,1.0,434.623999041872,1069.152951668325,0.0
258,1.0,484.4961564767644,1070.270336784529,0.0
259,1.0,484.4961564767644,1070.270336784529,0.0
260,1.0,484.4961564767644,1070.270336784529,0.0
261,1.0,484.4961564767644,1070.270336784529,0.0
262,1.0,828.5871770034046,1065.5138958049445,0.0
263,1.0,828.5871770034046,1065.5138958049445,0.0
264,1.0,828.5871770034046,1065.5138958049445,0.0
265,1.0,828.5871770034046,1065.5138958049445,0.0
266,1.0,1133.1812380735244,1063.765336540213,0.0
267,1.0,1133.1812380735244,1063.765336540213,0.0
268,1.0,1133.1812380735244,1063.765336540213,0.0
269,1.0,1133.1812380735244,1063.765336540213,0.0
270,1.0,1155.366672164835,1343.426053399351,0.0
271,1.0,1155.366672164835,1343.426053399351,0.0
272,1.0,1155.366672164835,1343.426053399351,0.0
273,1.0,1155.366672164835,1343.426053399351,0.0
274,1.0,1337.281326422736,1417.475563327712,0.0
275,1.0,1337.281326422736,1417.475563327712,0.0
276,1.0,1337.281326422736,1417.475563327712,0.0
277,1.0,1337.281326422736,1417.475563327712,0.0
278,1.0,1551.8739325852612,1606.7568197883468,0.0
279,1.0,1551.8739325852612,1606.7568197883468,0.0
280,1.0,1551.8739325852612,1606.7568197883468,0.0
281,1.0,1551.8739325852612,1606.7568197883468,0.0
282,1.0,1745.820493096826,1917.6192934322376,0.0
283,1.0,1745.820493096826,1917.6192934322376,0.0
284,1.0,1745.820493096826,1917.6192934322376,0.0
285,1.0,1745.820493096826,1917.6192934322376,0.0
286,1.0,1887.0319707191427,2148.1773313201143,0.0
287,1.0,1887.0319707191427,2148.1773313201143,0.0
288,1.0,1887.0319707191427,2148.1773313201143,0.0
289,1.0,1887.0319707191427,2148.1773313201143,0.0
290,1.0,1849.3222620301344,2197.612692678718,0.0
291,1.0,1849.3222620301344,2197.612692678718,0.0
292,1.0,1849.3222620301344,2197.612692678718,0.0
293,1.0,1849.3222620301344,2197.612692678718,0.0
294,1.0,1793.5646960064812,2170.5034802985574,0.0
295,1.0,1793.5646960064812,2170.5034802985574,0.0
296,1.0,1793.5646960064812,2170.5034802985574,0.0
297,1.0,1793.5646960064812,2170.5034802985574,0.0
298,1.0,1771.1569849742946,2143.867397495732,0.0
299,1.0,1771.1569849742946,2143.867397495732,0.0
300,1.0,1771.1569849742946,2143.867397495732,0.0
301,1.0,1771.1569849742946,2143.867397495732,0.0
302,1.0,1782.8514604705142,2196.486619946919,0.0
303,1.0,1782.8514604705142,2196.486619946919,0.0
304,1.0,1782.8514604705142,2196.486619946919,0.0
305,1.0,1782.8514604705142,2196.486619946919,0.0
306,1.0,1787.9924781561645,2211.559883070064,0.0
307,1.0,1787.9924781561645,2211.559883070064,0.0
308,1.0,1787.9924781561645,2211.559883070064,0.0
309,1.0,1787.9924781561645,2211.559883070064,0.0
310,1.0,1772.956406201043,2237.853649150339,0.0
311,1.0,1772.956406201043,2237.853649150339,0.0
312,1.0,1772.956406201043,2237.853649150339,0.0
313,1.0,1772.956406201043,2237.853649150339,0.0
314,1.0,1779.2981231624049,2258.1829106728924,0.0
315,1.0,1779.2981231624049,2258.1829106728924,0.0
316,1.0,1779.2981231624049,2258.1829106728924,0.0
317,1.0,1779.2981231624049,2258.1829106728924,0.0
318,1.0,1807.248267297865,2236.14648998234,0.0
319,1.0,1807.248267297865,2236.14648998234,0.0
320,1.0,1807.248267297865,2236.14648998234,0.0
321,1.0,1807.248267297865,2236.14648998234,0.0
322,1.0,1838.402436622794,2213.9969946591527,0.0
323,1.0,1838.402436622794,2213.9969946591527,0.0
324,1.0,1838.402436622794,2213.9969946591527,0.0
325,1.0,1838.402436622794,2213.9969946591527,0.0
326,1.0,1871.3637940820563,2195.440826345814,0.0
327,1.0,1871.3637940820563,2195.440826345814,0.0
328,1.0,1871.3637940820563,2195.440826345814,0.0
329,1.0,1871.3637940820563,2195.440826345814,0.0
330,1.0,1907.8550969716011,2186.1675604979105,0.0
331,1.0,1907.8550969716011,2186.1675604979105,0.0
332,1.0,1907.8550969716011,2186.1675604979105,0.0
333,1.0,1907.8550969716011,2186.1675604979105,0.0
334,1.0,1931.218370124217,2189.229145406961,0.0
335,1.0,1931.218370124217,2189.229145406961,0.0
336,1.0,1931.218370124217,2189.229145406961,0.0
337,1.0,1931.218370124217,2189.229145406961,0.0
338,1.0,1944.578710811145,2213.1179335352663,0.0
339,1.0,1944.578710811145,2213.1179335352663,0.0
340,1.0,1944.578710811145,2213.1179335352663,0.0
341,1.0,1944.578710811145,2213.1179335352663,0.0
342,1.0,1971.0187806508388,2231.8691242397254,0.0
343,1.0,1971.0187806508388,2231.8691242397254,0.0
344,1.0,1971.0187806508388,2231.8691242397254,0.0
345,1.0,1971.0187806508388,2231.8691242397254,0.0
346,1.0,1955.1916050725204,2269.4938278243367,0.0
347,1.0,1955.1916050725204,2269.4938278243367,0.0
348,1.0,1955.1916050725204,2269.4938278243367,0.0
349,1.0,1955.1916050725204,2269.4938278243367,0.0
350,1.0,1955.3097005301213,2270.614971662628,0.0
351,1.0,1955.3097005301213,2270.614971662628,0.0
352,1.0,1955.3097005301213,2270.614971662628,0.0
353,1.0,1955.3097005301213,2270.614971662628,0.0
354,1.0,1955.3097005301213,2270.614971662628,0.0
355,1.0,1955.3097005301213,2270.614971662628,0.0
356,1.0,1955.3097005301213,2270.614971662628,0.0
357,1.0,1955.3097005301213,2270.614971662628,0.0
358,1.0,1955.3097005301213,2270.614971662628,0.0
359,1.0,1955.3097005301213,2270.614971662628,0.0
360,1.0,1955.3097005301213,2270.614971662628,0.0
361,1.0,1955.3097005301213,2270.614971662628,0.0
362,1.0,1955.3097005301213,2270.614971662628,0.0
363,1.0,1955.3097005301213,2270.614971662628,0.0
364,1.0,1955.3097005301213,2270.614971662628,0.0
365,1.0,1955.3097005301213,2270.614971662628,0.0
366,1.0,1955.3097005301213,2270.614971662628,0.0
367,1.0,1955.3097005301213,2270.614971662628,0.0
368,1.0,1955.3097005301213,2270.614971662628,0.0
369,1.0,1955.3097005301213,2270.614971662628,0.0
370,1.0,1955.3097005301213,2270.614971662628,0.0
371,1.0,1955.3097005301213,2270.614971662628,0.0
372,1.0,1955.3097005301213,2270.614971662628,0.0
373,1.0,1955.3097005301213,2270.614971662628,0.0
374,1.0,1955.3097005301213,2270.614971662628,0.0
375,1.0,1955.3097005301213,2270.614971662628,0.0
376,1.0,1955.3097005301213,2270.614971662628,0.0
377,1.0,1955.3097005301213,2270.614971662628,0.0
378,1.0,1955.3097005301213,2270.614971662628,0.0
379,1.0,1955.3097005301213,2270.614971662628,0.0
380,1.0,1955.3097005301213,2270.614971662628,0.0
381,1.0,1955.3097005301213,2270.614971662628,0.0
382,1.0,1955.3097005301213,2270.614971662628,0.0
383,1.0,1955.3097005301213,2270.614971662628,0.0
384,1.0,1955.3097005301213,2270.614971662628,0.0
385,1.0,1955.3097005301213,2270.614971662628,0.0
386,1.0,1955.3097005301213,2270.614971662628,0.0
387,1.0,1955.3097005301213,2270.614971662628,0.0
388,1.0,1955.3097005301213,2270.614971662628,0.0
389,1.0,1955.3097005301213,2270.614971662628,0.0
390,1.0,1955.3097005301213,2270.614971662628,0.0
391,1.0,1955.3097005301213,2270.614971662628,0.0
392,1.0,1955.3097005301213,2270.614971662628,0.0
393,1.0,1955.3097005301213,2270.614971662628,0.0
394,1.0,1955.3097005301213,2270.614971662628,0.0
395,1.0,1955.3097005301213,2270.614971662628,0.0
396,1.0,1955.3097005301213,2270.614971662628,0.0
397,1.0,1955.3097005301213,2270.614971662628,0.0
398,1.0,1955.3097005301213,2270.614971662628,0.0
399,1.0,1955.3097005301213,2270.614971662628,0.0
400,1.0,1955.3097005301213,2270.614971662628,0.0
401,1.0,1955.3097005301213,2270.614971662628,0.0
402,1.0,1955.3097005301213,2270.614971662628,0.0
403,1.0,1955.3097005301213,2270.614971662628,0.0
404,1.0,1955.3097005301213,2270.614971662628,0.0
405,1.0,1955.3097005301213,2270.614971662628,0.0
406,1.0,1955.3097005301213,2270.614971662628,0.0
407,1.0,1955.3097005301213,2270.614971662628,0.0
408,1.0,1955.3097005301213,2270.614971662628,0.0
409,1.0,1955.3097005301213,2270.614971662628,0.0
410,1.0,1955.3097005301213,2270.614971662628,0.0
411,1.0,1955.3097005301213,2270.614971662628,0.0
412,1.0,1955.3097005301213,2270.614971662628,0.0
413,1.0,1955.3097005301213,2270.614971662628,0.0
414,1.0,1955.3097005301213,2270.614971662628,0.0
415,1.0,1955.3097005301213,2270.614971662628,0.0
416,1.0,1955.3097005301213,2270.614971662628,0.0
417,1.0,1955.3097005301213,2270.614971662628,0.0
418,1.0,1955.3097005301213,2270.614971662628,0.0
419,1.0,1955.3097005301213,2270.614971662628,0.0
420,1.0,1955.3097005301213,2270.614971662628,0.0
421,1.0,1955.3097005301213,2270.614971662628,0.0
422,1.0,1955.3097005301213,2270.614971662628,0.0
423,1.0,1955.3097005301213,2270.614971662628,0.0
424,1.0,1955.3097005301213,2270.614971662628,0.0
425,1.0,1955.3097005301213,2270.614971662628,0.0
426,1.0,1955.3097005301213,2270.614971662628,0.0
427,1.0,1955.3097005301213,2270.614971662628,0.0
428,1.0,1955.3097005301213,2270.614971662628,0.0
429,1.0,1955.3097005301213,2270.614971662628,0.0
430,1.0,1955.3097005301213,2270.614971662628,0.0
431,1.0,1955.3097005301213,2270.614971662628,0.0
432,1.0,1955.3097005301213,2270.614971662628,0.0
433,1.0,1955.3097005301213,2270.614971662628,0.0
434,1.0,1955.3097005301213,2270.614971662628,0.0
435,1.0,1955.3097005301213,2270.614971662628,0.0
436,1.0,1955.3097005301213,2270.614971662628,0.0
437,1.0,1955.3097005301213,2270.614971662628,0.0
438,1.0,1955.3097005301213,2270.614971662628,0.0
439,1.0,1955.3097005301213,2270.614971662628,0.0
440,1.0,1955.3097005301213,2270.614971662628,0.0
441,1.0,1955.3097005301213,2270.614971662628,0.0
442,1.0,1955.3097005301213,2270.614971662628,0.0
443,1.0,1955.3097005301213,2270.614971662628,0.0
444,1.0,1955.3097005301213,2270.614971662628,0.0
445,1.0,1955.3097005301213,2270.614971662628,0.0
446,1.0,1955.3097005301213,2270.614971662628,0.0
447,1.0,1955.3097005301213,2270.614971662628,0.0
448,1.0,1955.3097005301213,2270.614971662628,0.0
449,1.0,1955.3097005301213,2270.614971662628,0.0
450,1.0,1955.3097005301213,2270.614971662628,0.0
451,1.0,1955.3097005301213,2270.614971662628,0.0
452,1.0,1955.3097005301213,2270.614971662628,0.0
453,1.0,1955.3097005301213,2270.614971662628,0.0
454,1.0,1955.3097005301213,2270.614971662628,0.0
455,1.0,1955.3097005301213,2270.614971662628,0.0
456,1.0,1955.3097005301213,2270.614971662628,0.0
457,1.0,1955.3097005301213,2270.614971662628,0.0
458,1.0,1955.3097005301213,2270.614971662628,0.0
459,1.0,1955.3097005301213,2270.614971662628,0.0
460,1.0,1955.3097005301213,2270.614971662628,0.0
461,1.0,1955.3097005301213,2270.614971662628,0.0
462,1.0,1955.3097005301213,2270.614971662628,0.0
463,1.0,1955.3097005301213,2270.614971662628,0.0
464,1.0,1955.3097005301213,2270.614971662628,0.0
465,1.0,1955.3097005301213,2270.614971662628,0.0
466,1.0,1955.3097005301213,2270.614971662628,0.0
467,1.0,1955.3097005301213,2270.614971662628,0.0
468,1.0,1955.3097005301213,2270.614971662628,0.0
469,1.0,1955.3097005301213,2270.614971662628,0.0
470,1.0,1955.3097005301213,2270.614971662628,0.0
471,1.0,1955.3097005301213,2270.614971662628,0.0
472,1.0,1955.3097005301213,2270.614971662628,0.0
473,1.0,1955.3097005301213,2270.614971662628,0.0
474,1.0,1955.3097005301213,2270.614971662628,0.0
475,1.0,1955.3097005301213,2270.614971662628,0.0
476,1.0,1955.3097005301213,2270.614971662628,0.0
477,1.0,1955.3097005301213,2270.614971662628,0.0
478,1.0,1955.3097005301213,2270.614971662628,0.0
479,1.0,1955.3097005301213,2270.614971662628,0.0
480,1.0,1955.3097005301213,2270.614971662628,0.0
481,1.0,1955.3097005301213,2270.614971662628,0.0
482,2.0,1910.713363526892,2170.503489804383,0.0
483,2.0,1872.591874669192,2197.393214566668,0.0
484,2.0,1872.591874669192,2197.393214566668,0.0
485,2.0,1872.591874669192,2197.393214566668,0.0
486,2.0,1872.591874669192,2197.393214566668,0.0
487,2.0,1838.106614566777,2208.178670345428,0.0
488,2.0,1838.106614566777,2208.178670345428,0.0
489,2.0,1838.106614566777,2208.178670345428,0.0
490,2.0,1838.106614566777,2208.178670345428,0.0
491,2.0,1843.1040481690072,2231.7785218076947,0.0
492,2.0,1843.1040481690072,2231.7785218076947,0.0
493,2.0,1843.1040481690072,2231.7785218076947,0.0
494,2.0,1843.1040481690072,2231.7785218076947,0.0
495,2.0,1850.328740222984,2244.562944620731,0.0
496,2.0,1850.328740222984,2244.562944620731,0.0
497,2.0,1850.328740222984,2244.562944620731,0.0
498,2.0,1850.328740222984,2244.562944620731,0.0
499,2.0,1884.5627495260344,2157.683756271235,0.0
500,2.0,1884.5627495260344,2157.683756271235,0.0
501,2.0,1884.5627495260344,2157.683756271235,0.0
502,2.0,1884.5627495260344,2157.683756271235,0.0
503,2.0,1784.339396825522,1984.848209308779,0.0
504,2.0,1784.339396825522,1984.848209308779,0.0
505,2.0,1784.339396825522,1984.848209308779,0.0
506,2.0,1784.339396825522,1984.848209308779,0.0
507,2.0,2009.506051644195,1930.7969162356708,0.0
508,2.0,2009.506051644195,1930.7969162356708,0.0
509,2.0,2009.506051644195,1930.7969162356708,0.0
510,2.0,2009.506051644195,1930.7969162356708,0.0
511,2.0,2140.429038729639,1889.692186802164,0.0
512,2.0,2140.429038729639,1889.692186802164,0.0
513,2.0,2140.429038729639,1889.692186802164,0.0
514,2.0,2140.429038729639,1889.692186802164,0.0
515,2.0,2033.4031942117213,1929.8365618455464,0.0
516,2.0,2033.4031942117213,1929.8365618455464,0.0
517,2.0,2033.4031942117213,1929.8365618455464,0.0
518,2.0,2033.4031942117213,1929.8365618455464,0.0
