id,px,py
0,759.7523049,2720.746956
0,759.7523049,2720.746956
0,762.0308693,2771.908159
0,762.0308693,2771.908159
0,755.7842647,2785.905689
0,755.7842647,2785.905689
0,752.9833031,2789.629316
0,752.9833031,2789.629316
0,775.7467118,2775.024769
0,775.7467118,2775.024769
0,763.1757066,2774.598953
0,763.1757066,2774.598953
0,755.328552,2777.923929
0,755.328552,2777.923929
0,756.6956937,2761.090657
0,756.6956937,2761.090657
1,248.4980062,698.2712109
1,259.7241077,688.3959272
1,259.7241077,688.3959272
1,274.729289,699.6560805
1,274.729289,699.6560805
1,281.5371927,970.1811918
1,281.5371927,970.1811918
1,434.623999,1069.152952
1,434.623999,1069.152952
1,484.4961565,1070.270337
1,484.4961565,1070.270337
1,828.587177,1065.513896
1,828.587177,1065.513896
1,1133.181238,1063.765337
1,1133.181238,1063.765337
1,1155.366672,1343.426053
1,1155.366672,1343.426053
1,1337.281326,1417.475563
1,1337.281326,1417.475563
1,1551.873933,1606.75682
1,1551.873933,1606.75682
1,1745.820493,1917.619293
1,1745.820493,1917.619293
1,1887.031971,2148.177331
1,1887.031971,2148.177331
1,1849.322262,2197.612693
1,1849.322262,2197.612693
1,1793.564696,2170.50348
1,1793.564696,2170.50348
1,1771.156985,2143.867397
1,1771.156985,2143.867397
1,1782.85146,2196.48662
1,1782.85146,2196.48662
1,1787.992478,2211.559883
1,1787.992478,2211.559883
1,1772.956406,2237.853649
1,1772.956406,2237.853649
1,1779.298123,2258.182911
1,1779.298123,2258.182911
1,1807.248267,2236.14649
1,1807.248267,2236.14649
1,1838.402437,2213.996995
1,1838.402437,2213.996995
1,1871.363794,2195.440826
1,1871.363794,2195.440826
1,1907.855097,2186.16756
1,1907.855097,2186.16756
1,1931.21837,2189.229145
1,1931.21837,2189.229145
1,1944.578711,2213.117934
1,1944.578711,2213.117934
1,1971.018781,2231.869124
1,1971.018781,2231.869124
1,1955.191605,2269.493828
1,1955.191605,2269.493828
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
1,1955.309701,2270.614972
2,1910.713364,2170.50349
2,1872.591875,2197.393215
2,1872.591875,2197.393215
2,1838.106615,2208.17867
2,1838.106615,2208.17867
2,1843.104048,2231.778522
2,1843.104048,2231.778522
2,1850.32874,2244.562945
2,1850.32874,2244.562945
2,1884.56275,2157.683756
2,1884.56275,2157.683756
2,1784.339397,1984.848209
2,1784.339397,1984.848209
2,2009.506052,1930.796916
2,2009.506052,1930.796916
2,2140.429039,1889.692187
2,2140.429039,1889.692187
2,2033.403194,1929.836562
2,2033.403194,1929.836562
2,1809.43965,1966.848486
2,1809.43965,1966.848486
2,1661.474722,1778.590742
2,1661.474722,1778.590742
2,1615.358807,1572.052405
2,1615.358807,1572.052405
2,1884.285396,1273.876292
2,1884.285396,1273.876292
2,2003.615136,1025.206438
2,2003.615136,1025.206438
2,2054.010297,870.37894
2,2054.010297,870.37894
2,2213.509806,762.1434395
2,2213.509806,762.1434395
2,2242.14934,686.2948956
2,2242.14934,686.2948956
2,2237.159947,691.0132295
2,2237.159947,691.0132295
2,2241.416274,693.333569
2,2241.416274,693.333569
2,2241.582993,694.4401695
2,2241.582993,694.4401695
2,2248.806719,702.3764715
2,2248.806719,702.3764715
2,2141.729478,904.5286874
2,2141.729478,904.5286874
2,2134.20307,911.3805548
2,2134.20307,911.3805548
2,2007.21638,905.4709191
2,2007.21638,905.4709191
2,2025.222586,948.472456
2,2025.222586,948.472456
2,2029.97426,956.1610105
2,2029.97426,956.1610105
2,2055.255158,966.6976631
2,2055.255158,966.6976631
2,2060.528435,971.3492674
2,2060.528435,971.3492674
2,2061.112918,971.879493
2,2061.112918,971.879493
2,2061.676491,972.1602225
2,2061.676491,972.1602225
2,2062.240064,972.4409519
2,2062.240064,972.4409519
2,2062.803638,972.7216814
2,2062.803638,972.7216814
2,2063.367211,973.0024108
2,2063.367211,973.0024108
2,2063.930784,973.2831403
2,2063.930784,973.2831403
2,2064.494358,973.5638698
2,2064.494358,973.5638698
2,2065.326377,974.3023639
2,2065.326377,974.3023639
2,2066.199695,975.1112833
2,2066.199695,975.1112833
2,2066.832013,975.8199687
2,2066.832013,975.8199687
2,2064.090323,975.1253769
2,2064.090323,975.1253769
2,2061.348632,974.430785
2,2061.348632,974.430785
2,2058.557763,973.719474
2,2058.557763,973.719474
2,2056.516423,973.2906766
2,2056.516423,973.2906766
2,2057.8305,974.0672384
2,2057.8305,974.0672384
2,2059.144577,974.8438002
2,2059.144577,974.8438002
2,2060.458655,975.620362
2,2060.458655,975.620362
2,2061.772732,976.3969238
2,2061.772732,976.3969238
2,2063.086809,977.1734857
2,2063.086809,977.1734857
2,2064.400886,977.9500475
2,2064.400886,977.9500475
2,2064.491072,978.2840194
2,2064.491072,978.2840194
2,2063.510353,978.2307251
2,2063.510353,978.2307251
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
2,2058.90087,972.5141158
3,208.9287876,765.1332055
3,231.0697633,812.3171215
3,231.0697633,812.3171215
3,242.0096551,838.2465246
3,242.0096551,838.2465246
3,253.7011929,838.3597742
3,253.7011929,838.3597742
3,252.2812083,833.1192995
3,252.2812083,833.1192995
3,281.5588041,881.9051373
3,281.5588041,881.9051373
3,376.0729181,1068.458356
3,376.0729181,1068.458356
3,472.2477763,1069.145003
3,472.2477763,1069.145003
3,516.016299,1068.20166
3,516.016299,1068.20166
3,1027.359511,1055.935573
3,1027.359511,1055.935573
3,1142.584485,1093.952894
3,1142.584485,1093.952894
3,1152.278294,1335.977528
3,1152.278294,1335.977528
3,1306.140949,1398.917887
3,1306.140949,1398.917887
3,1559.246846,1612.157528
3,1559.246846,1612.157528
3,1728.036597,1882.149825
3,1728.036597,1882.149825
3,1872.447298,2127.876717
3,1872.447298,2127.876717
3,1820.818601,2204.11572
3,1820.818601,2204.11572
3,1817.48546,2216.269056
3,1817.48546,2216.269056
3,1812.222606,2235.458533
3,1812.222606,2235.458533
3,1806.959752,2254.64801
3,1806.959752,2254.64801
3,1799.527948,2241.605515
3,1799.527948,2241.605515
3,1832.243623,2219.360133
3,1832.243623,2219.360133
3,1865.468855,2196.259463
3,1865.468855,2196.259463
3,1898.632395,2188.52032
3,1898.632395,2188.52032
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
3,1904.402493,2186.992494
4,2597.514819,206.5600745
4,2578.665684,197.9597161
4,2578.665684,197.9597161
4,2560.610663,171.9070049
4,2560.610663,171.9070049
4,2556.906143,170.2154572
4,2556.906143,170.2154572
4,2544.949029,157.4654021
4,2544.949029,157.4654021
4,2547.283168,152.7507752
4,2547.283168,152.7507752
4,2550.489402,148.3079427
4,2550.489402,148.3079427
4,2566.909591,153.8472544
4,2566.909591,153.8472544
4,2543.673178,279.7243745
4,2543.673178,279.7243745
4,2432.857139,293.7672056
4,2432.857139,293.7672056
4,2369.189822,397.6722588
4,2369.189822,397.6722588
4,2368.200838,400.9647058
4,2368.200838,400.9647058
4,2366.192565,404.7327967
4,2366.192565,404.7327967
4,2364.184291,408.5008877
4,2364.184291,408.5008877
4,2305.430433,505.8391225
4,2305.430433,505.8391225
4,2232.516368,585.8681609
4,2232.516368,585.8681609
4,2231.96062,585.4906638
4,2231.96062,585.4906638
4,2226.637803,585.3346346
4,2226.637803,585.3346346
4,2228.384242,587.7298788
4,2228.384242,587.7298788
4,2222.735209,591.7527746
4,2222.735209,591.7527746
4,2217.900209,596.030337
4,2217.900209,596.030337
4,2213.432007,599.454976
4,2213.432007,599.454976
4,2208.963806,602.8796149
4,2208.963806,602.8796149
4,2207.563323,605.6677956
4,2207.563323,605.6677956
4,2207.393695,605.6184582
4,2207.393695,605.6184582
4,2206.43684,604.6258094
4,2206.43684,604.6258094
4,2205.479986,603.6331607
4,2205.479986,603.6331607
4,2204.523131,602.6405119
4,2204.523131,602.6405119
4,2202.425172,601.2768391
4,2202.425172,601.2768391
4,2202.852725,601.0734531
4,2202.852725,601.0734531
4,2207.331879,602.6961181
4,2207.331879,602.6961181
4,2210.96715,604.0450325
4,2210.96715,604.0450325
4,2210.383008,604.0251935
4,2210.383008,604.0251935
4,2209.798866,604.0053545
4,2209.798866,604.0053545
4,2209.214724,603.9855155
4,2209.214724,603.9855155
4,2208.630583,603.9656764
4,2208.630583,603.9656764
4,2208.046441,603.9458374
4,2208.046441,603.9458374
4,2207.462299,603.9259984
4,2207.462299,603.9259984
4,2206.878157,603.9061594
4,2206.878157,603.9061594
4,2206.294015,603.8863204
4,2206.294015,603.8863204
4,2205.671059,603.7566562
4,2205.671059,603.7566562
4,2203.922494,600.4420618
4,2203.922494,600.4420618
4,2202.173929,597.1274674
4,2202.173929,597.1274674
4,2200.804955,594.7717997
4,2200.804955,594.7717997
4,2200.321694,594.6536276
4,2200.321694,594.6536276
4,2199.838432,594.5354555
4,2199.838432,594.5354555
4,2199.355171,594.4172834
4,2199.355171,594.4172834
4,2198.871909,594.2991113
4,2198.871909,594.2991113
4,2199.359093,594.3825708
4,2199.359093,594.3825708
4,2200.321737,594.8072532
4,2200.321737,594.8072532
4,2201.820384,597.5252201
4,2201.820384,597.5252201
4,2203.319031,600.243187
4,2203.319031,600.243187
4,2204.931357,602.910047
4,2204.931357,602.910047
4,2207.282596,605.2447121
4,2207.282596,605.2447121
4,2209.633835,607.5793772
4,2209.633835,607.5793772
4,2210.561707,608.3007395
4,2210.561707,608.3007395
4,2210.244135,607.6104619
4,2210.244135,607.6104619
4,2210.16214,607.3839949
4,2210.16214,607.3839949
4,2210.388206,607.7640495
4,2210.388206,607.7640495
4,2210.614272,608.1441042
4,2210.614272,608.1441042
4,2210.840338,608.5241588
4,2210.840338,608.5241588
5,1875.504148,2187.264245
5,1877.438181,2191.449942
5,1877.438181,2191.449942
5,1878.505176,2197.338875
5,1878.505176,2197.338875
5,1875.763332,2201.09571
5,1875.763332,2201.09571
5,1880.209506,2201.820496
5,1880.209506,2201.820496
5,1883.840232,2205.248162
5,1883.840232,2205.248162
5,1893.1765,2211.345457
5,1893.1765,2211.345457
5,1859.761249,2223.561476
5,1859.761249,2223.561476
5,1839.819625,2220.151647
5,1839.819625,2220.151647
5,1777.529145,2162.98912
5,1777.529145,2162.98912
5,1726.386028,2141.620558
5,1726.386028,2141.620558
5,1696.586822,2127.940134
5,1696.586822,2127.940134
5,1681.414936,2115.591491
5,1681.414936,2115.591491
5,1657.406662,2096.574805
5,1657.406662,2096.574805
5,1597.236399,2050.892338
5,1597.236399,2050.892338
5,1561.551355,2029.477237
5,1561.551355,2029.477237
5,1550.958813,2016.095784
5,1550.958813,2016.095784
5,1517.725105,1982.909397
5,1517.725105,1982.909397
5,1478.155883,1961.437459
5,1478.155883,1961.437459
5,1443.999653,1957.849746
5,1443.999653,1957.849746
5,1417.1904,1932.083412
5,1417.1904,1932.083412
5,1401.318252,1910.683949
5,1401.318252,1910.683949
5,1401.073725,1886.802076
5,1401.073725,1886.802076
5,1375.390785,1858.366099
5,1375.390785,1858.366099
5,1382.389489,1791.618861
5,1382.389489,1791.618861
5,1397.807524,1788.577332
5,1397.807524,1788.577332
5,1410.883461,1785.535797
5,1410.883461,1785.535797
5,1406.870167,1773.071005
5,1406.870167,1773.071005
5,1401.034823,1774.226135
5,1401.034823,1774.226135
5,1399.353127,1756.093221
5,1399.353127,1756.093221
5,1389.136273,1749.907127
5,1389.136273,1749.907127
5,1410.127139,1782.702024
5,1410.127139,1782.702024
5,1405.333627,1782.746879
5,1405.333627,1782.746879
5,1405.56416,1784.94242
5,1405.56416,1784.94242
5,1414.517068,1783.289607
5,1414.517068,1783.289607
5,1414.624631,1782.500522
5,1414.624631,1782.500522
5,1414.299501,1787.233052
5,1414.299501,1787.233052
5,1414.122676,1789.500658
5,1414.122676,1789.500658
5,1414.682868,1790.788974
5,1414.682868,1790.788974
5,1419.546762,1800.189527
5,1419.546762,1800.189527
5,1419.075545,1797.572512
5,1419.075545,1797.572512
5,1416.400627,1796.019388
5,1416.400627,1796.019388
5,1413.725709,1794.466264
5,1413.725709,1794.466264
5,1406.765015,1789.751814
5,1406.765015,1789.751814
5,1396.303884,1782.344018
5,1396.303884,1782.344018
5,1405.949481,1787.384873
5,1405.949481,1787.384873
5,1402.63153,1789.514181
5,1402.63153,1789.514181
5,1388.192142,1811.731826
5,1388.192142,1811.731826
5,1358.836914,1829.597927
5,1358.836914,1829.597927
5,1317.195874,1823.143657
5,1317.195874,1823.143657
5,1288.256998,1801.023031
5,1288.256998,1801.023031
5,1289.178302,1759.833743
5,1289.178302,1759.833743
5,1287.968004,1744.297112
5,1287.968004,1744.297112
5,1294.636971,1752.548084
5,1294.636971,1752.548084
5,1284.211152,1769.277173
5,1284.211152,1769.277173
5,1273.785332,1783.193162
5,1273.785332,1783.193162
5,1262.170212,1766.640749
5,1262.170212,1766.640749
5,1263.448429,1764.276113
5,1263.448429,1764.276113
5,1263.226135,1765.121702
5,1263.226135,1765.121702
5,1273.629725,1786.563446
5,1273.629725,1786.563446
5,1284.363991,1785.714082
5,1284.363991,1785.714082
6,2151.932999,1895.807615
6,2154.647118,1895.333551
6,2154.647118,1895.333551
6,2157.361238,1894.859487
6,2157.361238,1894.859487
6,2160.04209,1895.252204
6,2160.04209,1895.252204
6,2162.506701,1901.278997
6,2162.506701,1901.278997
6,2163.408868,1903.423085
6,2163.408868,1903.423085
6,2163.269404,1902.978702
6,2163.269404,1902.978702
6,2163.12994,1902.53432
6,2163.12994,1902.53432
6,2162.990477,1902.089937
6,2162.990477,1902.089937
6,2162.851013,1901.645555
6,2162.851013,1901.645555
6,2162.71155,1901.201172
6,2162.71155,1901.201172
6,2162.572086,1900.75679
6,2162.572086,1900.75679
6,2162.432623,1900.312408
6,2162.432623,1900.312408
6,2162.293159,1899.868025
6,2162.293159,1899.868025
6,2166.40263,1908.087882
6,2166.40263,1908.087882
6,2173.162545,1915.881738
6,2173.162545,1915.881738
6,2167.368875,1913.780174
6,2167.368875,1913.780174
6,2155.235729,1907.572531
6,2155.235729,1907.572531
6,2146.248505,1893.477928
6,2146.248505,1893.477928
6,2032.780768,1931.548881
6,2032.780768,1931.548881
6,1814.788765,1975.67055
6,1814.788765,1975.67055
6,1893.380297,2148.593662
6,1893.380297,2148.593662
6,1877.780699,2181.088951
6,1877.780699,2181.088951
6,1840.454971,2205.625648
6,1840.454971,2205.625648
6,1611.746457,2358.586906
6,1611.746457,2358.586906
6,1720.277724,2537.318391
6,1720.277724,2537.318391
6,1735.965566,2607.868217
6,1735.965566,2607.868217
6,1653.471966,2572.001661
6,1653.471966,2572.001661
6,1524.60526,2538.516317
6,1524.60526,2538.516317
6,1445.787914,2433.310841
6,1445.787914,2433.310841
6,1397.561397,1928.151418
6,1397.561397,1928.151418
6,1348.933505,1873.792078
6,1348.933505,1873.792078
6,1359.770573,1873.937035
6,1359.770573,1873.937035
6,1375.680114,1872.799612
6,1375.680114,1872.799612
6,1383.612141,1864.550994
6,1383.612141,1864.550994
6,1393.316339,1857.379742
6,1393.316339,1857.379742
6,1396.954352,1855.330801
6,1396.954352,1855.330801
6,1377.011823,1834.306946
6,1377.011823,1834.306946
6,1356.086753,1810.592869
6,1356.086753,1810.592869
6,1321.546849,1803.878323
6,1321.546849,1803.878323
6,1284.411221,1797.425431
6,1284.411221,1797.425431
6,1242.84987,1787.291024
6,1242.84987,1787.291024
6,1205.328366,1798.912081
6,1205.328366,1798.912081
6,1181.653521,1795.37872
6,1181.653521,1795.37872
6,1171.483351,1796.459432
6,1171.483351,1796.459432
6,1169.48265,1797.235998
6,1169.48265,1797.235998
6,1168.589486,1797.163197
6,1168.589486,1797.163197
6,1167.696322,1797.090395
6,1167.696322,1797.090395
6,1166.803158,1797.017594
6,1166.803158,1797.017594
6,1166.299334,1796.754017
6,1166.299334,1796.754017
6,1166.866195,1795.965805
6,1166.866195,1795.965805
6,1167.433056,1795.177594
6,1167.433056,1795.177594
6,1167.999918,1794.389382
6,1167.999918,1794.389382
6,1165.397072,1798.87227
6,1165.397072,1798.87227
6,1170.301784,1793.330397
6,1170.301784,1793.330397
6,1174.851746,1789.349286
6,1174.851746,1789.349286
6,1174.964775,1793.86388
6,1174.964775,1793.86388
6,1173.928635,1797.646362
6,1173.928635,1797.646362
6,1171.344413,1799.886013
6,1171.344413,1799.886013
6,1170.316277,1800.950545
6,1170.316277,1800.950545
6,1169.678799,1800.764017
6,1169.678799,1800.764017
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
7,1965.201798,2294.896225
8,2218.066935,700.1737866
8,2215.299513,697.9855931
8,2215.299513,697.9855931
8,2221.007692,692.365389
8,2221.007692,692.365389
8,2221.104161,694.592472
8,2221.104161,694.592472
8,2219.075913,700.0603174
8,2219.075913,700.0603174
8,2225.129779,695.5743511
8,2225.129779,695.5743511
8,2231.183645,691.0883849
8,2231.183645,691.0883849
8,2237.237511,686.6024186
8,2237.237511,686.6024186
8,2237.279136,686.2666512
8,2237.279136,686.2666512
8,2235.134492,687.4400471
8,2235.134492,687.4400471
8,2232.989848,688.6134429
8,2232.989848,688.6134429
8,2230.845203,689.7868387
8,2230.845203,689.7868387
8,2228.700559,690.9602346
8,2228.700559,690.9602346
8,2226.555914,692.1336304
8,2226.555914,692.1336304
8,2224.41127,693.3070262
8,2224.41127,693.3070262
8,2222.258575,694.4399353
8,2222.258575,694.4399353
8,2220.065625,695.3704105
8,2220.065625,695.3704105
